"기준_년_코드","기준_분기_코드","상권_구분_코드","상권_구분_코드_명","상권_코드","상권_코드_명","아파트_단지_수","아파트_면적_66_제곱미터_미만_세대_수","아파트_면적_66_제곱미터_세대_수","아파트_면적_99_제곱미터_세대_수","아파트_면적_132_제곱미터_세대_수","아파트_면적_165_제곱미터_세대_수","아파트_가격_1_억_미만_세대_수","아파트_가격_1_억_세대_수","아파트_가격_2_억_세대_수","아파트_가격_3_억_세대_수","아파트_가격_4_억_세대_수","아파트_가격_5_억_세대_수","아파트_가격_6_억_이상_세대_수","아파트_평균_면적","아파트_평균_시가"
"2020","2","A","골목상권","2110448","상신초등학교입구","60","518","64","","","","108","372","62","40","","","","49","136543764"
"2020","1","A","골목상권","2110448","상신초등학교입구","60","518","64","","","","108","372","62","40","","","","49","136543764"
"2020","4","A","골목상권","2110447","구산초등학교","51","452","47","19","","","134","372","11","1","","","","49","123605744"
"2020","3","A","골목상권","2110447","구산초등학교","49","394","47","19","","","136","317","6","1","","","","50","117792257"
"2020","2","A","골목상권","2110447","구산초등학교","49","394","47","19","","","136","317","6","1","","","","50","117792257"
"2020","1","A","골목상권","2110447","구산초등학교","49","394","47","19","","","136","317","6","1","","","","50","117792257"
"2020","4","A","골목상권","2110446","내를건너서숲으로도서관","22","149","111","4","","","24","109","79","52","","","","56","162067222"
"2020","3","A","골목상권","2110446","내를건너서숲으로도서관","22","149","111","4","","","40","116","108","","","","","56","132967109"
"2020","2","A","골목상권","2110446","내를건너서숲으로도서관","22","149","111","4","","","40","116","108","","","","","56","132967109"
"2020","1","A","골목상권","2110446","내를건너서숲으로도서관","22","149","111","4","","","40","116","108","","","","","56","132967109"
"2020","4","A","골목상권","2110445","덕산중학교","34","466","56","","","","78","377","67","","","","","50","143922492"
"2020","3","A","골목상권","2110445","덕산중학교","35","462","59","","","","81","382","58","","","","","51","137004858"
"2020","2","A","골목상권","2110445","덕산중학교","35","462","59","","","","81","382","58","","","","","51","137004858"
"2020","1","A","골목상권","2110445","덕산중학교","35","462","59","","","","81","382","58","","","","","51","137004858"
"2020","4","A","골목상권","2110444","수색성당","7","52","102","1","","","3","69","44","39","","","","71","187232662"
"2020","3","A","골목상권","2110444","수색성당","7","52","102","1","","","3","69","67","16","","","","71","179720968"
"2020","2","A","골목상권","2110444","수색성당","7","52","102","1","","","3","69","67","16","","","","71","179720968"
"2020","1","A","골목상권","2110444","수색성당","7","52","102","1","","","3","69","67","16","","","","71","179720968"
"2020","3","A","골목상권","2110443","수색역 1번","2","9","8","","","","","6","11","","","","","60","224208333"
"2020","2","A","골목상권","2110443","수색역 1번","2","9","8","","","","","6","11","","","","","60","224208333"
"2020","1","A","골목상권","2110443","수색역 1번","2","9","8","","","","","6","11","","","","","60","224208333"
"2020","4","A","골목상권","2110442","화랑대철도공원","6","49","2","10","","","21","27","4","","","7","2","55","214223081"
"2020","3","A","골목상권","2110442","화랑대철도공원","4","37","2","1","","","21","15","4","","","","","44","132453409"
"2020","2","A","골목상권","2110442","화랑대철도공원","4","37","2","1","","","21","15","4","","","","","44","132453409"
"2020","1","A","골목상권","2110442","화랑대철도공원","4","37","2","1","","","21","15","4","","","","","44","132453409"
"2020","4","A","골목상권","2110441","영신여고","88","652","174","15","1","","340","433","69","","","","","56","121750908"
"2020","3","A","골목상권","2110441","영신여고","87","650","169","15","1","","360","428","47","","","","","56","118066732"
"2020","2","A","골목상권","2110441","영신여고","87","650","169","15","1","","360","428","47","","","","","56","118066732"
"2020","1","A","골목상권","2110441","영신여고","87","650","169","15","1","","360","428","47","","","","","56","118066732"
"2020","4","A","골목상권","2110440","상계3동4동주민센터","38","354","62","2","","","135","274","9","","","","","49","118057140"
"2020","3","A","골목상권","2110440","상계3동4동주민센터","39","356","74","2","","","184","236","12","","","","","50","109566930"
"2020","2","A","골목상권","2110440","상계3동4동주민센터","39","356","74","2","","","184","236","12","","","","","50","109566930"
"2020","1","A","골목상권","2110440","상계3동4동주민센터","39","356","74","2","","","184","236","12","","","","","50","109566930"
"2020","4","A","골목상권","2110439","당고개역 5번","92","726","217","8","3","","390","551","11","2","","","","56","111331112"
"2020","3","A","골목상권","2110439","당고개역 5번","91","720","211","8","3","","496","440","6","","","","","56","102470958"
"2020","2","A","골목상권","2110439","당고개역 5번","91","720","211","8","3","","496","440","6","","","","","56","102470958"
"2020","1","A","골목상권","2110439","당고개역 5번","91","720","211","8","3","","496","440","6","","","","","56","102470958"
"2020","4","A","골목상권","2110438","경춘선숲길 우측","54","577","162","14","1","","284","224","225","21","","","","43","120322636"
"2020","3","A","골목상권","2110438","경춘선숲길 우측","53","548","162","14","1","","295","207","223","","","","","43","114266891"
"2020","2","A","골목상권","2110438","경춘선숲길 우측","53","548","162","14","1","","295","207","223","","","","","43","114266891"
"2020","1","A","골목상권","2110438","경춘선숲길 우측","53","548","162","14","1","","295","207","223","","","","","43","114266891"
"2020","4","A","골목상권","2110437","당고개역 2번","18","135","80","18","","","11","137","84","1","","","","58","168376866"
"2020","3","A","골목상권","2110437","당고개역 2번","18","135","80","18","","","12","149","72","","","","","58","155950821"
"2020","2","A","골목상권","2110437","당고개역 2번","18","135","80","18","","","12","149","72","","","","","58","155950821"
"2020","1","A","골목상권","2110437","당고개역 2번","18","135","80","18","","","12","149","72","","","","","58","155950821"
"2020","4","A","골목상권","2110436","상계제일중학교","17","166","246","3","","","34","131","12","238","","","","61","170067524"
"2020","3","A","골목상권","2110436","상계제일중학교","17","166","246","3","","","36","129","68","182","","","","61","166229089"
"2020","2","A","골목상권","2110436","상계제일중학교","17","166","246","3","","","36","129","68","182","","","","61","166229089"
"2020","1","A","골목상권","2110436","상계제일중학교","17","166","246","3","","","36","129","68","182","","","","61","166229089"
"2020","4","A","골목상권","2110435","서울과학기술대","2","2","51","","","","","4","49","","","","","82","219817073"
"2020","3","A","골목상권","2110435","서울과학기술대","2","2","51","","","","","6","47","","","","","82","211784553"
"2020","2","A","골목상권","2110435","서울과학기술대","2","2","51","","","","","6","47","","","","","82","211784553"
"2020","1","A","골목상권","2110435","서울과학기술대","2","2","51","","","","","6","47","","","","","82","211784553"
"2020","4","A","골목상권","2110434","태릉입구역 4번","39","246","96","14","","","108","203","45","","","","","55","137316487"
"2020","3","A","골목상권","2110434","태릉입구역 4번","39","246","96","14","","","109","207","40","","","","","55","133882507"
"2020","2","A","골목상권","2110434","태릉입구역 4번","39","246","96","14","","","109","207","40","","","","","55","133882507"
"2020","1","A","골목상권","2110434","태릉입구역 4번","39","246","96","14","","","109","207","40","","","","","55","133882507"
"2020","4","A","골목상권","2110433","공릉역 2번","94","960","123","3","2","","583","430","75","","","","","42","114056448"
"2020","3","A","골목상권","2110433","공릉역 2번","93","947","121","3","2","","602","431","40","","","","","42","110826046"
"2020","2","A","골목상권","2110433","공릉역 2번","93","947","121","3","2","","602","431","40","","","","","42","110826046"
"2020","1","A","골목상권","2110433","공릉역 2번","93","947","121","3","2","","602","431","40","","","","","42","110826046"
"2020","4","A","골목상권","2110432","대진고등학교","35","357","89","13","8","","138","248","69","12","","","","53","129025765"
"2020","3","A","골목상권","2110432","대진고등학교","32","272","89","13","8","","129","172","71","10","","","","56","128646471"
"2020","2","A","골목상권","2110432","대진고등학교","32","272","89","13","8","","129","172","71","10","","","","56","128646471"
"2020","1","A","골목상권","2110432","대진고등학교","32","272","89","13","8","","129","172","71","10","","","","56","128646471"
"2020","4","A","골목상권","2110431","상계역","7","110","91","","","","14","33","103","51","","","","56","161954883"
"2020","3","A","골목상권","2110431","상계역","7","110","91","","","","14","33","153","1","","","","56","157882234"
"2020","2","A","골목상권","2110431","상계역","7","110","91","","","","14","33","153","1","","","","56","157882234"
"2020","1","A","골목상권","2110431","상계역","7","110","91","","","","14","33","153","1","","","","56","157882234"
"2020","4","A","골목상권","2110430","중계초등학교","1","1","16","","","","","2","15","","","","","78","205352941"
"2020","3","A","골목상권","2110430","중계초등학교","1","1","16","","","","","2","15","","","","","78","205352941"
"2020","2","A","골목상권","2110430","중계초등학교","1","1","16","","","","","2","15","","","","","78","205352941"
"2020","1","A","골목상권","2110430","중계초등학교","1","1","16","","","","","2","15","","","","","78","205352941"
"2020","4","A","골목상권","2110429","공릉동 국수거리","103","832","404","14","","","373","599","270","8","","","","56","150427217"
"2020","3","A","골목상권","2110429","공릉동 국수거리","101","790","404","14","","","353","644","207","4","","","","57","145507607"
"2020","2","A","골목상권","2110429","공릉동 국수거리","101","790","404","14","","","353","644","207","4","","","","57","145507607"
"2020","1","A","골목상권","2110429","공릉동 국수거리","101","790","404","14","","","353","644","207","4","","","","57","145507607"
